user_id,total_submissions,first_sub_time,last_sub_time,unique_problems_attempted,accepted_problems,accepted_count,unique_active_days,mid_high_attempted,first_result,D_prior,acceptance_rate,Y_low_completion
1493,4,2021-01-10 07:43:39.768324+00:00,2021-01-10 07:44:59.761748+00:00,1,0,0,1,0,4,0,0.0,1
1499,23,2021-01-11 09:39:02.603301+00:00,2021-01-24 13:56:54.331815+00:00,9,9,11,2,3,-1,0,0.4782608695652174,0
1504,55,2021-01-12 07:55:31.089406+00:00,2021-03-24 14:44:45.136865+00:00,20,17,19,8,2,0,1,0.34545454545454546,0
1505,40,2021-01-11 06:01:24.624686+00:00,2021-01-14 10:42:19.365524+00:00,23,22,22,3,2,0,1,0.55,0
1508,131,2021-01-22 10:24:04.340454+00:00,2021-03-23 02:22:49.917081+00:00,83,81,82,18,8,0,1,0.6259541984732825,0
1509,10,2021-01-11 10:07:49.639341+00:00,2021-01-11 12:08:14.876863+00:00,7,7,7,1,0,-1,0,0.7,0
1510,257,2021-01-11 10:40:14.668410+00:00,2021-03-22 04:38:16.810401+00:00,99,81,82,38,39,4,0,0.31906614785992216,0
1514,3,2021-01-12 01:51:32.601452+00:00,2021-01-12 01:55:15.005220+00:00,1,1,1,1,0,4,0,0.3333333333333333,1
1515,114,2021-01-12 02:44:59.043256+00:00,2021-03-24 09:47:30.011619+00:00,54,45,58,24,12,0,1,0.5087719298245614,0
1516,246,2021-01-12 04:54:43.632499+00:00,2021-03-24 23:52:22.779395+00:00,89,86,90,16,52,-2,0,0.36585365853658536,0
1521,52,2021-01-14 03:50:12.384744+00:00,2021-03-19 03:22:54.679623+00:00,22,20,20,9,1,0,1,0.38461538461538464,0
1524,15,2021-01-14 16:14:57.712547+00:00,2021-03-18 12:19:51.876168+00:00,6,5,5,3,0,0,1,0.3333333333333333,0
1526,5,2021-01-19 07:22:00.458273+00:00,2021-01-19 12:49:02.723635+00:00,3,3,3,1,0,0,1,0.6,1
1527,103,2021-01-26 02:30:01.769917+00:00,2021-03-24 07:09:04.378092+00:00,65,63,65,15,9,4,0,0.6310679611650486,0
1528,104,2021-01-16 05:43:58.342220+00:00,2021-03-20 15:33:36.614430+00:00,14,13,19,7,14,-2,0,0.18269230769230768,0
1529,43,2021-02-02 08:25:58.940792+00:00,2021-03-24 02:11:17.303093+00:00,12,9,12,7,8,4,0,0.27906976744186046,0
1530,161,2021-01-16 08:40:23.700109+00:00,2021-03-24 12:59:48.524980+00:00,48,41,47,26,72,-2,0,0.2919254658385093,0
1531,4,2021-01-16 09:04:35.177909+00:00,2021-01-17 08:03:09.378452+00:00,1,1,1,2,0,-1,0,0.25,1
1532,36,2021-01-16 11:24:28.576216+00:00,2021-03-05 08:01:43.685826+00:00,17,13,13,5,6,4,0,0.3611111111111111,0
1534,3,2021-01-18 09:12:46.728254+00:00,2021-03-17 08:02:44.082624+00:00,3,2,2,2,0,0,1,0.6666666666666666,1
1536,9,2021-01-20 10:35:01.966866+00:00,2021-06-04 02:51:22.993632+00:00,2,1,2,3,0,-2,0,0.2222222222222222,1
1537,1,2021-01-23 10:38:45.047624+00:00,2021-01-23 10:38:45.047624+00:00,1,1,1,1,0,0,1,1.0,1
1538,16,2021-03-06 05:48:17.955439+00:00,2021-03-20 04:47:59.777336+00:00,8,8,10,3,6,0,1,0.625,0
1539,73,2021-01-25 09:34:38.118805+00:00,2021-03-21 03:22:27.511648+00:00,17,14,17,10,8,4,0,0.2328767123287671,0
1540,165,2021-01-22 05:25:48.487937+00:00,2021-03-17 07:38:07.364327+00:00,23,19,21,8,20,-2,0,0.12727272727272726,0
1541,2,2021-01-23 12:04:24.848610+00:00,2021-01-23 15:23:22.835251+00:00,2,1,1,1,0,0,1,0.5,1
1543,18,2021-03-04 11:15:41.788946+00:00,2021-03-24 13:40:47.110781+00:00,8,6,7,3,0,4,0,0.3888888888888889,0
1545,9,2021-01-26 07:08:51.463617+00:00,2021-01-26 09:14:37.089233+00:00,2,2,2,1,0,4,0,0.2222222222222222,1
1546,241,2021-01-26 12:29:41.510982+00:00,2021-03-03 15:56:03.663373+00:00,17,16,28,14,54,-2,0,0.11618257261410789,0
1547,1,2021-01-26 13:33:33.280388+00:00,2021-01-26 13:33:33.280388+00:00,1,1,1,1,0,0,1,1.0,1
1549,3,2021-01-28 01:57:55.557365+00:00,2021-01-28 04:48:32.677940+00:00,1,1,1,1,0,-2,0,0.3333333333333333,1
1551,51,2021-01-28 12:11:46.856301+00:00,2021-03-03 12:47:21.350158+00:00,8,8,8,6,7,-2,0,0.1568627450980392,0
1552,15,2021-01-30 07:17:44.387783+00:00,2021-03-23 12:18:00.025683+00:00,5,5,5,4,0,0,1,0.3333333333333333,0
1553,12,2021-01-31 03:40:55.793466+00:00,2021-03-18 10:46:59.452260+00:00,6,5,5,3,3,0,1,0.4166666666666667,0
1554,1,2021-02-01 10:26:02.472399+00:00,2021-02-01 10:26:02.472399+00:00,1,1,1,1,0,0,1,1.0,1
1555,61,2021-02-05 01:46:03.193709+00:00,2021-02-26 06:39:14.105691+00:00,29,27,29,9,4,-2,0,0.47540983606557374,0
1558,22,2021-02-08 13:20:59.850777+00:00,2021-03-17 07:57:44.043076+00:00,10,10,11,5,1,-2,0,0.5,0
1560,1,2021-02-09 02:16:49.279176+00:00,2021-02-09 02:16:49.279176+00:00,1,1,1,1,0,0,1,1.0,1
1561,63,2021-02-09 02:42:16.423316+00:00,2021-03-24 11:46:10.391692+00:00,31,24,24,9,27,4,0,0.38095238095238093,0
1563,133,2021-02-09 03:21:27.040583+00:00,2021-03-20 06:19:27.567103+00:00,32,26,29,9,30,0,1,0.21804511278195488,0
1564,169,2021-02-14 11:33:25.829864+00:00,2021-03-24 12:24:01.671958+00:00,33,32,36,11,68,4,0,0.21301775147928995,0
1565,2,2021-02-22 09:44:37.980961+00:00,2021-02-22 09:46:39.736969+00:00,2,1,1,1,0,0,1,0.5,1
1566,105,2021-02-21 09:35:09.453862+00:00,2021-03-24 14:32:04.419823+00:00,34,33,40,13,60,-2,0,0.38095238095238093,0
1567,6,2021-02-21 09:41:53.242705+00:00,2021-02-21 10:49:01.104274+00:00,1,1,1,1,0,-1,0,0.16666666666666666,1
1568,5,2021-02-23 13:55:00.021182+00:00,2021-02-23 14:46:23.856188+00:00,2,1,1,1,3,-1,0,0.2,1
1569,130,2021-02-25 02:06:04.773959+00:00,2021-03-05 10:04:21.064099+00:00,68,66,74,8,8,0,1,0.5692307692307692,0
1570,1,2021-02-27 11:25:32.152763+00:00,2021-02-27 11:25:32.152763+00:00,1,1,1,1,0,0,1,1.0,1
1571,119,2021-02-28 08:22:27.129833+00:00,2021-03-15 12:50:11.609698+00:00,41,39,47,8,0,-2,0,0.3949579831932773,0
1573,1,2021-03-07 01:53:10.036898+00:00,2021-03-07 01:53:10.036898+00:00,1,1,1,1,0,0,1,1.0,1
1582,122,2021-03-10 02:21:47.345179+00:00,2021-06-16 07:53:26.331085+00:00,19,18,50,23,17,-1,0,0.4098360655737705,0
1583,70,2021-03-03 10:08:14.595238+00:00,2021-03-24 23:22:53.567508+00:00,28,25,27,9,11,-2,0,0.38571428571428573,0
1585,65,2021-03-04 11:10:59.500201+00:00,2021-06-21 14:46:02.511168+00:00,22,19,26,12,5,-1,0,0.4,0
1587,9,2021-03-04 10:23:12.008926+00:00,2021-03-05 08:11:24.985925+00:00,7,7,7,2,0,0,1,0.7777777777777778,0
1588,30,2021-03-04 10:51:09.874223+00:00,2021-05-17 14:31:04.042857+00:00,5,4,14,7,6,0,1,0.4666666666666667,1
1589,11,2021-04-29 10:00:20.990223+00:00,2021-05-11 09:54:20.711523+00:00,10,8,8,5,2,0,1,0.7272727272727273,0
1594,128,2021-03-06 04:25:20.614270+00:00,2021-03-24 16:24:50.336628+00:00,35,29,29,16,4,-2,0,0.2265625,0
1595,83,2021-03-06 06:57:00.587609+00:00,2021-06-21 11:02:00.010136+00:00,32,30,36,21,36,-2,0,0.43373493975903615,0
1598,19,2021-03-14 07:18:32.843680+00:00,2021-04-15 07:44:32.903904+00:00,3,3,4,4,0,-1,0,0.21052631578947367,1
1600,18,2021-03-15 14:09:01.132301+00:00,2021-03-18 08:03:16.527508+00:00,13,12,14,4,1,0,1,0.7777777777777778,0
1602,27,2021-03-11 11:10:43.412437+00:00,2021-03-20 13:26:52.529162+00:00,12,6,6,6,2,0,1,0.2222222222222222,0
1605,15,2021-03-13 10:08:59.377440+00:00,2021-03-17 08:35:44.048958+00:00,4,4,4,3,2,-2,0,0.26666666666666666,1
1611,1,2021-03-16 09:12:30.297820+00:00,2021-03-16 09:12:30.297820+00:00,1,1,1,1,0,0,1,1.0,1
1612,1,2021-03-17 02:27:32.130054+00:00,2021-03-17 02:27:32.130054+00:00,1,1,1,1,0,0,1,1.0,1
1613,3,2021-03-17 02:52:02.971953+00:00,2021-03-17 03:08:26.633155+00:00,2,2,2,1,0,0,1,0.6666666666666666,1
1614,33,2021-03-17 02:54:20.857031+00:00,2021-03-22 05:52:24.002208+00:00,16,11,11,6,17,0,1,0.3333333333333333,0
1615,4,2021-03-17 11:35:39.930298+00:00,2021-03-17 12:25:58.633001+00:00,2,2,2,1,0,0,1,0.5,1
1616,49,2021-03-17 12:08:54.894125+00:00,2021-03-24 13:55:18.068069+00:00,14,7,11,4,8,-1,0,0.22448979591836735,0
1617,7,2021-03-18 02:09:28.162702+00:00,2021-03-18 02:42:01.170377+00:00,2,1,1,1,0,0,1,0.14285714285714285,1
1618,23,2021-03-18 03:01:04.153836+00:00,2021-03-19 04:49:39.326349+00:00,6,3,6,2,12,-1,0,0.2608695652173913,1
1621,78,2021-03-18 11:10:11.003603+00:00,2021-03-24 13:51:22.301005+00:00,20,15,17,6,2,-2,0,0.21794871794871795,0
1622,9,2021-03-18 14:10:35.249903+00:00,2021-03-24 05:50:13.217833+00:00,4,4,7,3,0,-1,0,0.7777777777777778,1
1623,6,2021-03-18 15:11:54.443944+00:00,2021-03-18 15:18:16.408041+00:00,1,1,1,1,0,-2,0,0.16666666666666666,1
1625,19,2021-03-20 03:50:19.589530+00:00,2021-03-24 10:04:57.007049+00:00,4,3,4,3,16,0,1,0.21052631578947367,1
1626,4,2021-03-20 07:14:53.172148+00:00,2021-03-20 08:24:19.174527+00:00,2,2,2,1,0,-2,0,0.5,1
1628,2,2021-03-21 07:49:26.012841+00:00,2021-03-21 08:02:27.164227+00:00,2,2,2,1,0,0,1,1.0,1
1630,5,2021-03-21 12:38:31.202956+00:00,2021-03-21 12:42:11.405692+00:00,1,0,0,1,0,-2,0,0.0,1
1631,7,2021-03-21 14:20:32.020165+00:00,2021-03-21 14:31:43.323129+00:00,1,0,0,1,7,-2,0,0.0,1
1633,1,2021-03-23 12:17:06.790574+00:00,2021-03-23 12:17:06.790574+00:00,1,1,1,1,0,0,1,1.0,1
1635,5,2021-03-26 05:02:13.730828+00:00,2021-03-26 05:12:04.336916+00:00,1,1,2,1,0,4,0,0.4,1
1641,5,2021-04-07 08:18:11.923784+00:00,2021-04-07 08:22:34.742882+00:00,1,0,0,1,5,-2,0,0.0,1
1647,1,2021-04-17 12:09:54.823949+00:00,2021-04-17 12:09:54.823949+00:00,1,0,0,1,0,-2,0,0.0,1
1648,4,2021-04-18 13:14:49.534367+00:00,2021-04-18 13:20:21.904360+00:00,1,1,2,1,0,4,0,0.5,1
1659,3,2021-05-08 13:06:33.995612+00:00,2021-05-08 13:22:31.514556+00:00,1,1,1,1,0,-1,0,0.3333333333333333,1
1663,3,2021-05-14 10:32:43.084573+00:00,2021-05-14 10:36:41.283756+00:00,2,2,2,1,2,-1,0,0.6666666666666666,1
1670,4,2021-06-10 06:50:05.834642+00:00,2021-06-10 06:52:51.393462+00:00,1,0,0,1,0,-1,0,0.0,1
1688,5,2021-07-03 07:45:39.061591+00:00,2021-07-03 08:34:15.299539+00:00,4,4,4,1,1,4,0,0.8,1
1690,1,2021-07-17 11:31:17.426265+00:00,2021-07-17 11:31:17.426265+00:00,1,1,1,1,0,0,1,1.0,1
1701,10,2021-07-13 03:01:30.055150+00:00,2021-07-13 13:35:34.340271+00:00,5,4,8,1,1,0,1,0.8,1
1702,5,2021-07-15 13:59:45.746981+00:00,2021-07-15 14:00:32.128109+00:00,1,1,2,1,0,-2,0,0.4,1
